id,fecha,mes,dia_semana,dia,hora,sala,vendedor,item,motivo,demografico,edad,probabilidad_negocio
4104,2016-04-27,04,Wednesday,27,10:32,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,PAREJA,40+,N/A
4112,2016-04-27,04,Wednesday,27,12:31,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
4147,2016-04-28,04,Thursday,28,10:37,SATURNO,CORA,FALCON,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
4134,2016-04-28,04,Thursday,28,08:59,SATURNO,ARIADNA,DESTINY,MALL LUNAR,HOMBRE SOLO,30-40,N/A
4141,2016-04-28,04,Thursday,28,10:11,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,PAREJA,40+,N/A
4155,2016-04-28,04,Thursday,28,12:35,SATURNO,ARIADNA,FALCON,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
4135,2016-04-28,04,Thursday,28,09:02,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,N/A
4163,2016-04-28,04,Thursday,28,15:56,SATURNO,ARIADNA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
4136,2016-04-28,04,Thursday,28,09:06,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,PAREJA,30-40,N/A
4148,2016-04-28,04,Thursday,28,10:50,SATURNO,RONALD,FALCON,MALL LUNAR,HOMBRE SOLO,30-40,N/A
4182,2016-04-29,04,Friday,29,15:40,SATURNO,CORA,ORION,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
4180,2016-04-29,04,Friday,29,14:57,SATURNO,LOUIS,DESTINY,REFERIDO,HOMBRE SOLO,40+,N/A
4185,2016-04-29,04,Friday,29,16:32,SATURNO,ARIADNA,ANDROMEDA,CLIENTE ANTIGUO,PAREJA,40+,N/A
4189,2016-04-29,04,Friday,29,19:07,SATURNO,RONALD,DESTINY,MALL LUNAR,HOMBRE SOLO,30-40,N/A
4204,2016-04-30,04,Saturday,30,12:53,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
4196,2016-04-30,04,Saturday,30,10:21,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,20-30,N/A
4243,2016-05-01,05,Sunday,01,12:49,SATURNO,CORA,FALCON,VECINO DEL PLANETA,PAREJA,40+,N/A
4252,2016-05-01,05,Sunday,01,14:42,SATURNO,CORA,FALCON,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
4275,2016-05-02,05,Monday,02,11:12,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,PAREJA,40+,N/A
4261,2016-05-02,05,Monday,02,09:37,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,MUJER SOLA,30-40,N/A
4300,2016-05-02,05,Monday,02,17:35,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,HOMBRE SOLO,40+,N/A
4271,2016-05-02,05,Monday,02,10:44,SATURNO,ARIADNA,ANDROMEDA,MALL LUNAR,GRUPO FAMILIAR,30-40,N/A
4298,2016-05-02,05,Monday,02,17:22,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,N/A
4262,2016-05-02,05,Monday,02,09:42,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,N/A
4301,2016-05-02,05,Monday,02,17:39,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,GRUPO FAMILIAR,30-40,N/A
4273,2016-05-02,05,Monday,02,11:00,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,N/A
4299,2016-05-02,05,Monday,02,17:27,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,MUJER SOLA,30-40,N/A
4263,2016-05-02,05,Monday,02,09:57,SATURNO,ARIADNA,DESTINY,MALL LUNAR,HOMBRE SOLO,30-40,N/A
4302,2016-05-02,05,Monday,02,17:43,SATURNO,ARIADNA,ATLANTIS,MALL LUNAR,PAREJA,30-40,N/A
4317,2016-05-03,05,Tuesday,03,12:18,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
4320,2016-05-03,05,Tuesday,03,14:28,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
4355,2016-05-04,05,Wednesday,04,18:01,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
4349,2016-05-04,05,Wednesday,04,16:01,SATURNO,CORA,FALCON,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
4354,2016-05-04,05,Wednesday,04,17:48,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,N/A
4343,2016-05-04,05,Wednesday,04,13:11,SATURNO,ARIADNA,FALCON,VECINO DEL PLANETA,PAREJA,30-40,N/A
4366,2016-05-05,05,Thursday,05,10:30,SATURNO,JORDAN,ORBIT JET,CYBER VOLANTES,PAREJA,40+,N/A
4380,2016-05-05,05,Thursday,05,16:04,SATURNO,LOUIS,ATLANTIS,EVENTO CIAS GALAXIA,MUJER SOLA,30-40,N/A
4374,2016-05-05,05,Thursday,05,12:57,SATURNO,LOUIS,FALCON,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,30-40,N/A
4381,2016-05-05,05,Thursday,05,16:04,SATURNO,LOUIS,ATLANTIS,EVENTO CIAS GALAXIA,MUJER SOLA,30-40,N/A
4373,2016-05-05,05,Thursday,05,12:57,SATURNO,LOUIS,FALCON,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,30-40,N/A
4385,2016-05-05,05,Thursday,05,17:26,SATURNO,ARIADNA,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
4384,2016-05-05,05,Thursday,05,17:24,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
4376,2016-05-05,05,Thursday,05,13:38,SATURNO,RONALD,ATLANTIS,EVENTO CIAS GALAXIA,PAREJA,20-30,N/A
4418,2016-05-06,05,Friday,06,17:04,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,20-30,N/A
4395,2016-05-06,05,Friday,06,06:37,SATURNO,JORDAN,ICARUS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
4394,2016-05-06,05,Friday,06,06:27,SATURNO,JORDAN,ICARUS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
4417,2016-05-06,05,Friday,06,16:49,SATURNO,ARIADNA,FALCON,REFERIDO,HOMBRE SOLO,40+,N/A
4420,2016-05-06,05,Friday,06,17:30,SATURNO,RONALD,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
4423,2016-05-06,05,Friday,06,17:49,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,MUJER SOLA,40+,N/A
4421,2016-05-06,05,Friday,06,17:36,SATURNO,RONALD,ATLANTIS,EVENTO CIAS GALAXIA,MUJER SOLA,40+,N/A
4422,2016-05-06,05,Friday,06,17:42,SATURNO,RONALD,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,40+,N/A
4464,2016-05-07,05,Saturday,07,17:12,SATURNO,LOUIS,FALCON,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,30-40,N/A
4465,2016-05-07,05,Saturday,07,17:17,SATURNO,LOUIS,ICARUS,PASA POR PLANETA-NO VECINO,PAREJA,20-30,N/A
4433,2016-05-07,05,Saturday,07,11:44,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
4432,2016-05-07,05,Saturday,07,11:32,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
4478,2016-05-08,05,Sunday,08,12:07,SATURNO,SIMONA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
4559,2016-05-10,05,Tuesday,10,17:38,SATURNO,CORA,ATLANTIS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,30-40,N/A
4539,2016-05-10,05,Tuesday,10,12:23,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
4558,2016-05-10,05,Tuesday,10,17:22,SATURNO,RONALD,ORBIT JET,MALL LUNAR,MUJER SOLA,30-40,N/A
4588,2016-05-11,05,Wednesday,11,16:32,SATURNO,CORA,ICARUS,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
4563,2016-05-11,05,Wednesday,11,08:38,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
4589,2016-05-11,05,Wednesday,11,16:38,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
4593,2016-05-11,05,Wednesday,11,18:21,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
4608,2016-05-12,05,Thursday,12,10:25,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
4633,2016-05-12,05,Thursday,12,17:31,SATURNO,ALESIO,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
4636,2016-05-12,05,Thursday,12,18:48,SATURNO,STEFANO,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
4615,2016-05-12,05,Thursday,12,11:07,SATURNO,STEFANO,ATLANTIS,CLIENTE ANTIGUO,HOMBRE SOLO,30-40,N/A
4612,2016-05-12,05,Thursday,12,10:38,SATURNO,LOUIS,DESTINY,EVENTO CIAS GALAXIA,HOMBRE SOLO,40+,N/A
4639,2016-05-13,05,Friday,13,10:40,SATURNO,SIMONA,DESTINY,EVENTO CIAS GALAXIA,PAREJA,30-40,N/A
4649,2016-05-13,05,Friday,13,14:30,SATURNO,SIMONA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
4674,2016-05-14,05,Saturday,14,12:57,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
4690,2016-05-14,05,Saturday,14,16:16,SATURNO,CORA,ATLANTIS,WEBSITE 5.0,MUJER SOLA,40+,N/A
4676,2016-05-14,05,Saturday,14,13:10,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
4687,2016-05-14,05,Saturday,14,15:42,SATURNO,CORA,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,N/A
4673,2016-05-14,05,Saturday,14,12:23,SATURNO,ALESIO,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
4707,2016-05-15,05,Sunday,15,10:54,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,20-30,N/A
4739,2016-05-15,05,Sunday,15,15:24,SATURNO,CORA,ORBIT JET,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
4706,2016-05-15,05,Sunday,15,10:34,SATURNO,CORA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,N/A
4787,2016-05-16,05,Monday,16,16:14,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
4763,2016-05-16,05,Monday,16,10:29,SATURNO,LOUIS,ATLANTIS,EMAIL,HOMBRE SOLO,30-40,N/A
4802,2016-05-16,05,Monday,16,18:06,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
4806,2016-05-16,05,Monday,16,18:26,SATURNO,ARIADNA,ANDROMEDA,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
4775,2016-05-16,05,Monday,16,12:31,SATURNO,ARIADNA,ATLANTIS,EVENTO CIAS GALAXIA,GRUPO FAMILIAR,40+,N/A
4795,2016-05-16,05,Monday,16,17:19,SATURNO,ARIADNA,ORBIT JET,EVENTO CIAS GALAXIA,HOMBRE SOLO,40+,N/A
4784,2016-05-16,05,Monday,16,15:53,SATURNO,ARIADNA,ORION,EVENTO CIAS GALAXIA,PAREJA,30-40,N/A
4772,2016-05-16,05,Monday,16,12:15,SATURNO,SIMONA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
4824,2016-05-17,05,Tuesday,17,11:40,SATURNO,ALESIO,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
4835,2016-05-17,05,Tuesday,17,13:12,SATURNO,JORDAN,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
4812,2016-05-17,05,Tuesday,17,08:27,SATURNO,JORDAN,ORBIT JET,EVENTO CIAS GALAXIA,PAREJA,40+,N/A
4862,2016-05-17,05,Tuesday,17,18:39,SATURNO,LOUIS,DESTINY,PASA POR PLANETA-NO VECINO,PAREJA,30-40,N/A
4821,2016-05-17,05,Tuesday,17,10:39,SATURNO,ARIADNA,ORBIT JET,EVENTO CIAS GALAXIA,MUJER SOLA,40+,N/A
4848,2016-05-17,05,Tuesday,17,15:52,SATURNO,ARIADNA,ATLANTIS,EVENTO CIAS GALAXIA,MUJER SOLA,30-40,N/A
4813,2016-05-17,05,Tuesday,17,09:33,SATURNO,ARIADNA,DESTINY,EVENTO CIAS GALAXIA,PAREJA,40+,N/A
4817,2016-05-17,05,Tuesday,17,09:53,SATURNO,ARIADNA,FALCON,EVENTO CIAS GALAXIA,HOMBRE SOLO,40+,N/A
4846,2016-05-17,05,Tuesday,17,15:34,SATURNO,ARIADNA,ORBIT JET,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
4849,2016-05-17,05,Tuesday,17,15:53,SATURNO,ARIADNA,ATLANTIS,EVENTO CIAS GALAXIA,MUJER SOLA,30-40,N/A
4815,2016-05-17,05,Tuesday,17,09:36,SATURNO,ARIADNA,DESTINY,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
4837,2016-05-17,05,Tuesday,17,13:43,SATURNO,ARIADNA,ORION,EVENTO CIAS GALAXIA,HOMBRE SOLO,40+,N/A
4820,2016-05-17,05,Tuesday,17,10:36,SATURNO,ARIADNA,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,40+,N/A
4847,2016-05-17,05,Tuesday,17,15:43,SATURNO,ARIADNA,ORBIT JET,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
4826,2016-05-17,05,Tuesday,17,12:02,SATURNO,ARIADNA,DESTINY,MALL LUNAR,HOMBRE SOLO,30-40,N/A
4816,2016-05-17,05,Tuesday,17,09:46,SATURNO,ARIADNA,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
4838,2016-05-17,05,Tuesday,17,14:09,SATURNO,ARIADNA,DESTINY,VECINO DEL PLANETA,PAREJA,40+,N/A
4878,2016-05-18,05,Wednesday,18,11:41,SATURNO,ALESIO,FALCON,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
4948,2016-05-19,05,Thursday,19,17:23,SATURNO,ARIADNA,FALCON,VECINO DEL PLANETA,GRUPO FAMILIAR,20-30,N/A
4934,2016-05-19,05,Thursday,19,12:42,SATURNO,ARIADNA,FALCON,EVENTO CIAS GALAXIA,PAREJA,40+,N/A
4936,2016-05-19,05,Thursday,19,12:59,SATURNO,ARIADNA,ORBIT JET,EVENTO CIAS GALAXIA,MUJER SOLA,30-40,N/A
4971,2016-05-20,05,Friday,20,18:02,SATURNO,CORA,FALCON,CONVENIO CIAS INTERGALACTICAS,PAREJA,30-40,N/A
4967,2016-05-20,05,Friday,20,15:18,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,30-40,N/A
4996,2016-05-21,05,Saturday,21,12:23,SATURNO,LOUIS,ICARUS,PASA POR PLANETA-NO VECINO,MUJER SOLA,20-30,N/A
5032,2016-05-21,05,Saturday,21,17:10,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,40+,N/A
5029,2016-05-21,05,Saturday,21,16:53,SATURNO,SIMONA,EAGLE,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
5005,2016-05-21,05,Saturday,21,13:31,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
5070,2016-05-22,05,Sunday,22,14:52,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
5078,2016-05-22,05,Sunday,22,15:25,SATURNO,SIMONA,ANDROMEDA,VECINO DEL PLANETA,PAREJA,30-40,N/A
5048,2016-05-22,05,Sunday,22,12:08,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,N/A
5107,2016-05-23,05,Monday,23,11:04,SATURNO,LOUIS,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
5112,2016-05-23,05,Monday,23,12:55,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,40+,N/A
5153,2016-05-24,05,Tuesday,24,12:05,SATURNO,STEFANO,DESTINY,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,30-40,N/A
5185,2016-05-25,05,Wednesday,25,10:10,SATURNO,JACOB,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
5184,2016-05-25,05,Wednesday,25,10:09,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,40+,N/A
5211,2016-05-25,05,Wednesday,25,16:35,SATURNO,LOUIS,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
5182,2016-05-25,05,Wednesday,25,10:08,SATURNO,LOUIS,ATLANTIS,CYBER VOLANTES,HOMBRE SOLO,40+,N/A
5183,2016-05-25,05,Wednesday,25,10:08,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,40+,N/A
5214,2016-05-25,05,Wednesday,25,17:37,SATURNO,ARIADNA,ANDROMEDA,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
5187,2016-05-25,05,Wednesday,25,11:09,SATURNO,ARIADNA,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
5241,2016-05-26,05,Thursday,26,17:18,SATURNO,STEFANO,ORBIT JET,NAVES USADAS,HOMBRE SOLO,40+,N/A
5240,2016-05-26,05,Thursday,26,17:17,SATURNO,STEFANO,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,40+,N/A
5245,2016-05-26,05,Thursday,26,17:43,SATURNO,ARIADNA,ORBIT JET,EVENTO CIAS GALAXIA,PAREJA,40+,N/A
5234,2016-05-26,05,Thursday,26,16:06,SATURNO,RONALD,FALCON,MALL LUNAR,HOMBRE SOLO,30-40,N/A
5220,2016-05-26,05,Thursday,26,10:51,SATURNO,RONALD,ICARUS,MALL LUNAR,PAREJA,30-40,N/A
5280,2016-05-27,05,Friday,27,16:05,SATURNO,JACOB,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,N/A
5272,2016-05-27,05,Friday,27,14:30,SATURNO,JACOB,ATLANTIS,CONVENIO CIAS INTERGALACTICAS,GRUPO FAMILIAR,30-40,N/A
5293,2016-05-28,05,Saturday,28,09:43,SATURNO,CORA,ICARUS,CONVENIO CIAS INTERGALACTICAS,HOMBRE SOLO,30-40,N/A
5346,2016-05-28,05,Saturday,28,17:34,SATURNO,YOKO,ORBIT JET,MALL LUNAR,PAREJA,30-40,N/A
5347,2016-05-28,05,Saturday,28,17:35,SATURNO,YOKO,ORBIT JET,MALL LUNAR,PAREJA,30-40,N/A
5349,2016-05-28,05,Saturday,28,18:00,SATURNO,ARIADNA,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
5301,2016-05-28,05,Saturday,28,12:03,SATURNO,ARIADNA,FALCON,VECINO DEL PLANETA,PAREJA,30-40,N/A
5380,2016-05-29,05,Sunday,29,14:36,SATURNO,STEFANO,ANDROMEDA,PASA POR PLANETA-NO VECINO,PAREJA,30-40,N/A
5365,2016-05-29,05,Sunday,29,12:14,SATURNO,ARIADNA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
5408,2016-05-30,05,Monday,30,13:57,SATURNO,CORA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,40+,N/A
5425,2016-05-30,05,Monday,30,16:17,SATURNO,ARIADNA,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,N/A
5435,2016-05-31,05,Tuesday,31,09:34,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,20-30,N/A
5438,2016-05-31,05,Tuesday,31,09:55,SATURNO,YOKO,ATLANTIS,MALL LUNAR,HOMBRE SOLO,40+,N/A
5433,2016-05-31,05,Tuesday,31,09:24,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,20-30,N/A
5436,2016-05-31,05,Tuesday,31,09:38,SATURNO,YOKO,ORBIT JET,MALL LUNAR,PAREJA,30-40,N/A
5434,2016-05-31,05,Tuesday,31,09:26,SATURNO,YOKO,ORBIT JET,MALL LUNAR,PAREJA,30-40,N/A
5437,2016-05-31,05,Tuesday,31,09:47,SATURNO,YOKO,ORBIT JET,MALL LUNAR,PAREJA,30-40,N/A
5431,2016-05-31,05,Tuesday,31,09:22,SATURNO,YOKO,ORBIT JET,MALL LUNAR,MUJER SOLA,20-30,N/A
5454,2016-05-31,05,Tuesday,31,11:41,SATURNO,JACOB,ORBIT JET,CONVENIO CIAS INTERGALACTICAS,MUJER SOLA,40+,N/A
5449,2016-05-31,05,Tuesday,31,11:22,SATURNO,JACOB,FALCON,CONVENIO CIAS INTERGALACTICAS,MUJER SOLA,40+,N/A
5473,2016-05-31,05,Tuesday,31,16:10,SATURNO,JACOB,FALCON,PASA POR PLANETA-NO VECINO,PAREJA,40+,N/A
5450,2016-05-31,05,Tuesday,31,11:28,SATURNO,JACOB,FALCON,CONVENIO CIAS INTERGALACTICAS,GRUPO FAMILIAR,40+,N/A
5481,2016-06-01,06,Wednesday,01,09:21,SATURNO,YOKO,FALCON,PASA POR PLANETA-NO VECINO,PAREJA,30-40,N/A
5522,2016-06-01,06,Wednesday,01,17:19,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,30-40,N/A
5486,2016-06-01,06,Wednesday,01,10:03,SATURNO,YOKO,ORION,MALL LUNAR,HOMBRE SOLO,40+,N/A
5526,2016-06-01,06,Wednesday,01,18:43,SATURNO,YOKO,ANDROMEDA,MALL LUNAR,PAREJA,30-40,N/A
5484,2016-06-01,06,Wednesday,01,10:00,SATURNO,YOKO,ATLANTIS,MALL LUNAR,HOMBRE SOLO,40+,N/A
5524,2016-06-01,06,Wednesday,01,18:35,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,20-30,N/A
5525,2016-06-01,06,Wednesday,01,18:39,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,30-40,N/A
5514,2016-06-01,06,Wednesday,01,15:31,SATURNO,JACOB,ORBIT JET,RADIO SUPERSONICA,GRUPO FAMILIAR,40+,N/A
5497,2016-06-01,06,Wednesday,01,12:28,SATURNO,ARIADNA,ATLANTIS,REFERIDO,PAREJA,40+,N/A
5485,2016-06-01,06,Wednesday,01,10:02,SATURNO,ARIADNA,ORBIT JET,REFERIDO,HOMBRE SOLO,30-40,N/A
5515,2016-06-01,06,Wednesday,01,15:41,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,N/A
5504,2016-06-01,06,Wednesday,01,13:53,SATURNO,RONALD,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,N/A
5550,2016-06-02,06,Thursday,02,15:34,SATURNO,JACOB,DESTINY,REFERIDO,HOMBRE SOLO,30-40,N/A
5530,2016-06-02,06,Thursday,02,10:03,SATURNO,SIMONA,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,30-40,N/A
5545,2016-06-02,06,Thursday,02,14:34,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,20-30,N/A
5580,2016-06-03,06,Friday,03,11:23,SATURNO,ARIADNA,FALCON,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
5615,2016-06-04,06,Saturday,04,09:59,SATURNO,JACOB,ATLANTIS,FLASH MAGAZINE,GRUPO FAMILIAR,40+,N/A
5630,2016-06-04,06,Saturday,04,12:16,SATURNO,JACOB,ATLANTIS,EMAIL,PAREJA,40+,N/A
5646,2016-06-04,06,Saturday,04,14:50,SATURNO,JACOB,ORION,OTRAS REDES SOCIALES,GRUPO FAMILIAR,40+,N/A
5621,2016-06-04,06,Saturday,04,10:48,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,PAREJA,30-40,N/A
5618,2016-06-04,06,Saturday,04,10:24,SATURNO,SIMONA,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
5719,2016-06-05,06,Sunday,05,17:06,SATURNO,JACOB,EAGLE,EMAIL,PAREJA,40+,N/A
5696,2016-06-05,06,Sunday,05,13:52,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,MUJER SOLA,30-40,N/A
5692,2016-06-05,06,Sunday,05,13:17,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,MUJER SOLA,30-40,N/A
5713,2016-06-05,06,Sunday,05,15:52,SATURNO,SIMONA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
5735,2016-06-06,06,Monday,06,12:43,SATURNO,JACOB,ATLANTIS,FLASH MAGAZINE,GRUPO FAMILIAR,40+,N/A
5738,2016-06-06,06,Monday,06,13:26,SATURNO,JACOB,DESTINY,CYBER VOLANTES,PAREJA,30-40,N/A
5739,2016-06-06,06,Monday,06,13:30,SATURNO,LOUIS,ICARUS,PASA POR PLANETA-NO VECINO,MUJER SOLA,20-30,N/A
5746,2016-06-06,06,Monday,06,14:11,SATURNO,SIMONA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,N/A
5801,2016-06-07,06,Tuesday,07,17:06,SATURNO,ARIADNA,ICARUS,REFERIDO,PAREJA,40+,N/A
5805,2016-06-07,06,Tuesday,07,17:23,SATURNO,ARIADNA,ICARUS,REFERIDO,PAREJA,40+,N/A
5777,2016-06-07,06,Tuesday,07,12:06,SATURNO,ARIADNA,ORBIT JET,VECINO DEL PLANETA,PAREJA,30-40,N/A
5828,2016-06-08,06,Wednesday,08,12:52,SATURNO,YOKO,ATLANTIS,MALL LUNAR,PAREJA,30-40,N/A
5851,2016-06-08,06,Wednesday,08,16:33,SATURNO,YOKO,DESTINY,MALL LUNAR,HOMBRE SOLO,20-30,N/A
5848,2016-06-08,06,Wednesday,08,16:20,SATURNO,YOKO,DESTINY,MALL LUNAR,HOMBRE SOLO,20-30,N/A
5850,2016-06-08,06,Wednesday,08,16:27,SATURNO,JACOB,ANDROMEDA,WEBSITE 5.0,HOMBRE SOLO,30-40,N/A
5861,2016-06-08,06,Wednesday,08,18:36,SATURNO,JACOB,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
5831,2016-06-08,06,Wednesday,08,13:15,SATURNO,LOUIS,PLANET EXPRESS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,N/A
5900,2016-06-10,06,Friday,10,12:43,SATURNO,JACOB,EAGLE,RADIO SUPERSONICA,HOMBRE SOLO,40+,N/A
5954,2016-06-11,06,Saturday,11,14:36,SATURNO,ARIADNA,ORION,VECINO DEL PLANETA,PAREJA,40+,N/A
